product_name,food_groups_en,nova_group,nutriscore_grade,nutriscore_score,ecoscore_grade,ecoscore_score,ingredients_text
"Salami - unmantelt mit Pfeffer, mild geräuchert","Fish‚ Meat‚ Eggs,Processed meat",4,e,38,e,16.0,"96% Salami [Schweinefleisch*, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Dextrose, Gewürze, Antioxidationsmittel: Natriumascorbat, Ascorbinsäure; Konservierungsstoff: Natriumnitrit; Reifungskulturen, Buchenholzrauch], 4% Ummantelung [3,3% Schwarzer Pfeffer, Speisegelatine (Schwein)]. Kann Spuren von Haselnüssen, Mandeln, Walnüssen, Milch und Senf enthalten."
"Soft cheese spread, ginger yuzu coriander","Milk and dairy products,Cheese",4,d,15,d,35.0,"89,1% verse kaasbereiding (NL: zuivelbereiding) (melk, room (melk), zuursel (bevat melk), microbieel stremsel), 2% gemberpuree, 1% yuzu sap, zout, 0,5% koriander, suiker, 0,4% rode chili, gemodificeerd zetmeel, 0,3% korianderzaad verdikkingsmiddel: johannesbroodpitmeel; ui, knoflook, specerijenmix met currysmaak, appelazijn, zuurteregelaar: citroenzuur; natuurlijk aroma. Na openen gekoeld bewaren en spoedig consumeren. 3563001 4 335619 136595"
Plantaardige burger,,4,a,-2,c,55.0,"81% gerehydrateerde plantaardige eiwitten (water, 19% soja, erwt), plantaardige olien (zonnebloem, shea), natuurlijk aroma, verdikkingsmiddel: methylcellulose; aroma, plantaardige vezels (psyllium, citrus), specerijen, voedingszuren: natriumacetaten, citroenzuur, zeezout, gerstemout, geroosterde gerstemout, conserveermiddel: kallumacetaten; groentenconcentraten met kleurende eigenschappen (rode biet, wortel, paprika, radijs), antioxidant: ascorbinezuur; zout, appelazijn, ul, ijzer, vitamine B12"
Filetes de salmão ao natural,"Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish",3,c,3,c,48.0,"80% filetes de salmão-do-Atlântico (_peixes_) (Salmo salar), água, sal."
Varitas de Merluza,"Fish‚ Meat‚ Eggs,Fish and seafood",3,b,2,e,16.0,"65% merluza del Pacífico, harina de trigo, aceite de nabina, agua, almidón, sal, levadura, especias (pimentón, pimienta blanca). *Este producto puede contener ocasionalmente alguna espina."
Dulano Delikatess Geflügelsalami,"Fish‚ Meat‚ Eggs,Processed meat",4,e,24,e,16.0,"100g Geflügelsalami werden aus 114g Putenfleisch, 6g Hähnchenfleisch und 5g Rinderfleischfett hergestellt. Zutaten: Geflügelfleisch (Pute*, Huhn*), Rinderfleischfett*, Speisesalz, Dextrose, Festigungsmittel: Kaliumchlorid; Gewürze, färbendes Rote-Bete-Saftpulver, Antioxidations - mittel: Natriumascorbat; Konservierungs - stoff: Natriumnitrit; Reifungskulturen, Buchenholzrauch. *QS-Ware. Kann Spuren von Senf enthalten. Dieses Produkt ist laktosefrei und von Natur aus glutenfrei."
Hummus - Ras el Hanout,"Fats and sauces,Dressings and sauces",3,c,8,b,73.0,"52% Kichererbsen gegart (Trinkwasser, Kichererbsen), Trinkwasser, Rapsöl, 10% Sesam, Branntweinessig, Zucker, Speisesalz, Kräuter, Gewürze, Zimt, Koriander, Kardamom, Kreuzkümmel, Säuerungsmittel: Milchsäure."
Tuna Steaks,"Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish",3,a,-2,e,27.0,"92% tuna (fish), sunflower oil, salt,"
Smoked Pancetta,"Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",4,e,19,f,-13.0,"95% Pork, Salt, Dextrose, Firming Agent: Potassium Chloride; Antioxidant: Sodium Ascorbate; Maturing Cultures, Preservative: Sodium Nitrite"
Unsmoked Pancetta,"Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",4,e,22,f,-13.0,"95% Pork, Salt, Dextrose, Firming Agent: Potassium Chloride; Antioxidant: Sodium Ascorbate; Maturing Cultures, Preservative: Sodium Nitrite. Allergy Advice: May contain Celery and Mustard."
Popcorn Cola Flavour,,4,d,17,a,80.0,"50% zahăr, 30% boabe de porumb, sirop de glucoză-fructoză, uleiuri vegetale (floarea-soarelui, rapiță, în proporții variate), extract din malț de orz, arome, emulsifiant: lecitine."
Dubai Style chocolate,"Sugary snacks,Chocolate products",4,e,26,e,25.0,"50% milk chocolate (sugar, cocoa butter, whole milk powder, cocoa mass, skimmed milk powder, sweet whey powder, emulsifier: ammonium phospholipids; flavoring: vanillin), 45% pistachio cream (sugar, 12% pistachios, vegetable oils (palm, palm kernel), skimmed milk powder, maltodextrin, emulsifier: lecithins), 5% roasted Katayif dough (wheat flour, drinking water). May contain traces of other nuts, peanuts, sesame seeds, eggs, and soybeans."
Hähnchen-Ministeaks Joghurt-Zitrone,"Fish‚ Meat‚ Eggs,Meat,Poultry",4,a,-1,e,22.0,"90% Hähnchenbrustfilet, 4% _Magermilchjoghurt_, Trinkwasser, Rapsöl, Speisesalz, 0,5% Zitronenschalen, Zucker, Gewürze (Zwiebeln, Weißer Pfeffer, Knoblauch, Zitronengras, Muskatnuss, Lauch, Champignonpulver, Bockshornkleesamen, Liebstockwurzel, Petersilienwurzel), Kräuter (Basilikum, Oregano, Rosmarin, Lorbeerblätter), Branntweinessig, Verdickungsmittel: Xanthan; Säuerungsmittel: Citronensäure; Gewürzextrakte, Zitronenöl"
Orangen-Nektar,"Beverages,Sweetened beverages",3,d,8,a,80.0,"50 % Orangensaft aus Orangensaftkonzentrat. Wasser, Zucker"
Kartoffelsalat mit Gurken,"Composite foods,One-dish meals",4,b,2,c,46.0,"67 % Kartoffeln, Trinkwasser, Rapsöl, 5 % Gurken, Eiweiß', Zucker, Branntweinessig, Speisesalz, Zwiebeln, Kräuter, Stärke (Kartoffelstärke, Maisstärke), Senfsaaten, Eigelb', Gewürze, Verdickungsmittel: Guarkernmehl; Säureregulator: Natriumacetate. ' aus Bodenhaltung"
Thunfisch-Filets in Sonnenblumenöl,"Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish",3,b,2,e,21.0,"76% Thunfisch, Sonnenblumenöl, Salz"
Tomaten stückig,"Fruits and vegetables,Vegetables",1,a,-1,a,82.0,"60 % Tomaten, Tomagensaft, Sauerungsmittel: Citronensäure"
Lasagne Bolognese,"Composite foods,One-dish meals",4,c,7,d,30.0,"23 % Schweinefleisch, teilentrahmte Milch, Trinkwasser,Hartweizen - grieß, 6 % Gouda, 6 % Tomatenmark, 5 % Tomaten, Rapsöl, Weizenmehl, Maisstärke, Vollei', Speisesalz, Zwiebeln, Gewürze, Zucker, Dextrose. 1 Eier aus Bodenhaltung Kann Spuren von Fisch, Soja und Serielle enthalten."
,"Milk and dairy products,Ice cream",4,a,0,b,67.0,"34,5% Apfelsaft, 13,5 % Erdbeerpüree, Wasser, Rohrzucker, Chicoréefaser, Maltodextrin, 4% Rote-Bete-Saft, 3% Heidelbeerpüree, 2,7% Apfelpüree, 1,7% Acerolapüree, Kokosnussöl, Emulgator: Gummi arabicum; Stabilisatoren: Guarkernmehl, Johannisbrotkernmehl, Xanthan, Carrageen; 0,4 % Zitronensaft. Kann Spuren von Milch, Ei, Gluten, Soja und Schalenfrüchten enthalten. Ungeöffnet bei - 18°C"
Roggenmehl Type 997,"Cereals and potatoes,Cereals",1,a,-3,a-plus,111.0,"100% Bio Roggenmehl*. Kann Spuren von Senf, Sesam, Soja und Lupinen enthalten."
Apfelsaft aus Apfelsaftkonzentrat,"Beverages,Unsweetened beverages",1,c,5,c,50.0,100% Apfelsaft aus Apfelsaftkonzentrat.
Sonnenblumenkerne,,1,b,-5,c,50.0,100% Sonnenblumenkerne.
Pulpe d'avocat,"Fruits and vegetables,Fruits",3,b,1,c,52.0,"98% d’avocat frais, concentré de jus de citron vert, sel, antioxydants (E-300 - acide absorbant)."
Kokosnussmilch,"Beverages,Plant-based milk substitutes",1,e,18,b,69.0,"75% Kokosnussextrakt, 25% Wasser"
Schupfnudeln,"Cereals and potatoes,Potatoes",4,d,13,a,82.0,"65% Kartoffeln, _Weizenmehl_, _Vollei_, Stärke, Rapsöl, Speisesalz, Verdickungsmittel: Guarkernmehl, Curcumaextrakt."
Traubensaft,"Beverages,Unsweetened beverages",1,e,10,c,59.0,100% Traubensaft
Baked Potatos,"Cereals and potatoes,Potatoes",4,b,2,a,79.0,"2 Baked Potatoes mit Kräuterquark : Ofenkartoffeln: Kartoffeln. Kräuterquark: Speisequark Magerstufe (74 %) , Rapsöl, Krāuter (Schnittlauch, Dill, Petersilie), Zucker, Wasser, Branntweinessig, Eigelb, Stärke, Speisesalz, Senfsaaten, Gewürze, Knoblauch, Dextrose, Säurngsmittel: Essigsäure, Säureregulator: Natriumacetate"
Wildreis,"Cereals and potatoes,Cereals",1,c,3,f,12.0,"85% Langkornreis, 15% Wildreis."
Orange Nectar,"Beverages,Sweetened beverages",3,e,10,a,80.0,"50% suc de portocale obținut din suc concentrat, apă, zahăr, acidifiant: acid citric."
Paella Pfanne,"Composite foods,One-dish meals",4,c,3,c,50.0,"44% Reis gegart, gewürzt (Wasser, Langkornreis, Speisesalz, färbendes Lebensmittel: Kurkuma), 35% Gemüsemischung (Tomaten, Erbsen, Zwiebeln, Paprika, Zuckererbsenschoten), 7% gegarte, glasierte Meeresfrüchte (ASC Miesmuschelfleisch, MSC Shrimps),6% MSC Alaska-Seelachswürfel, 4% Hähnchenbrust gewürzt, gegart (Hähnchenbrust Innenfilet, Dextrose, Stärke, Speisesalz), Fischfond, Tomatenkonzentrat, Wasser, Weißwein, Rapsöl, Zucker, Speisesalz, Knoblauch, Curcuma, Garnelenpulver (Garnelen, Speisesalz, Rapsöl), Knoblauch, Kabeljaupulver, Basilikum, Thymian, Paprikaextrakt, Safran."
Räucher-Tofu,"Cereals and potatoes,Legumes",3,a,0,a-plus,103.0,"57% _Sojabohnen_, Wasser, Stabilisatoren (Calciumchlorid, Magnesiumchlorid), Buchenholzrauch"
Пълнозърнесто мюсли,"Cereals and potatoes,Breakfast cereals",3,b,2,a,80.0,"25% стафиди, 22% пълнозърнести овесени люспи, 20% пъгнозърнести пшенични люспи, 20% пълнозърнести ръжени люспи, 4% бананов чипс (банани, кокосово масло), корнфлейкс 3% (царевица, захар, сол, екстракт от ечемичен малц ), ленено семе, слънчогледово семе, лешници, Фурми*, кайсии*, ябълка*, смокини&quot;, сливи*, круши*, праскови*, слънчогледово масло, пшенично брашно, оризово брашно."
Orangensaft,"Beverages,Unsweetened beverages",1,c,5,a,77.0,100% Orangen Direktsaft
Hähnchen Schnitzel,"Fish‚ Meat‚ Eggs,Meat,Poultry",4,c,3,f,6.0,"80% flüssig gewürztes Hähnchenbrustfilet (92%* Hähnchenbrustfilet 1.2, Wasser, Weizenmehl, Stärke, Glukosesirup, Speisesalz, Pfeffer, Pfefferextrakt), Panade (Weizenmehl, Wasser, modifizierte Stärke (enthält Weizen), Hefe, Speisesalz), Rapsöl. Kann Spuren von Ei, Soja, Milch, Sellerie und Senf enthalten."
Ananassaft Direktsaft,"Beverages,Unsweetened beverages",1,c,6,f,14.0,100% Ananas Direktsaft
Sandwich BLT,"Composite foods,Sandwiches",4,c,8,c,50.0,"43 % Mehrkornbrot [Weizenmehl, Wasser, Weizensauerteig (Weizenmehl, Wasser), Sonnenblumenkerne, Rapsöl, 3 % Haferflocken, 3 % Roggenflocken, Leinsamen, 3 % Weizenvollkornschrot, Hefe, Gerstenmalzmehl, Speisesalz, Weizeneiweiss, Zucker, Säureregulator (Natriumacetate)], 18 % Tomate, 17 % Salatmayonnaise [Rapsöl Wasser, Eigelb, Zucker, Maisstärke, Branntweinessig, Senf (Wasser, Senfsaaten, Branntweinessig, Speisesalz, Zucker, Gewürze), Speisesalz, Verdickungsmittel (Guarkernmehl), Gewürze], 11 % gebratener, geräucherter Frühstücksspeck [96 % Schweinefleisch, Speisesalz, Antioxidationsmittel (Natriumascorbat), Konservierungsstoff (Natriumnitrit), Buchenholzrauch], 11 % Endivie"
Apfel-Streuselkuchen,"Sugary snacks,Biscuits and cakes",4,c,8,b,60.0,"57 % Äpfel, Weizenmehl, Zucker, pflanzliche Fette (Palm, Kokos), 2 % Sultaninen, Vollei, modifizierte Stärke, Rapsöl, natürliches Aroma (enthält Milch), Säuerungsmittel (Citronensäure), Antioxidationsmittel (Ascorbinsäure), Emulgatoren (Mono - und Diglyceride von Speisefettsäuren, Lecithine), jodiertes Speisesalz (Speisesalz, Kaliumjodat), Backtriebmittel (Natriumcarbonate, Natriumcitrate), Zimt, Speisesalz."
Zitronensaft,"Beverages,Unsweetened beverages",1,b,-4,e,21.0,100% Bio Zitronensaft
Geflügelmortadella,"Fish‚ Meat‚ Eggs,Processed meat",4,e,19,f,4.0,"79% Geflügelfleisch* (Huhn, Pute), Wasser, Geflügelfett mit Haut* (Huhn, Pute), jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, Stabilisator (Diphosphate), Antioxidationsmittel (Ascorbinsäure), Gewürzextrakte, Konservierungsstoff (Natriumnitrit). *QS-Ware. Kann Spuren von Senf und Sellerie enthalten."
Erdbeeren granze Früchte,"Beverages,Unsweetened beverages",1,b,1,d,35.0,100% Erdbeeren
Smoothie Meal,"Beverages,Unsweetened beverages",4,b,2,d,39.0,"34 % Apfelsaft (Apfelsaft, Antioxidationsmittel Ascorbinsäure), 25% Ananassaft, 15% Kiwimark, 10% Apfelmark, 5% Limettensaft, Acerolamark, 3,7% Reisprotein, 1,4% Mandelmark, färbendes Lebensmittel (Konzentrat aus Spirulina und Saflor), Verdickungsmittel (Pektin, Gellan), Curryblattextrakt, Vanilleextrakt"
Edel-Marzipan-Kartoffeln,"Sugary snacks,Sweets",4,d,18,e,29.0,"50% MANDELN, Zucker, Invertzuckersirup, Feuchthaltemittel: Sorbit und Invertase; Kakaopulver stark entölt, Alkohol. Spuren von anderen SCHALENFRÜCHTEN."
Geflügelfleischwurst,"Fish‚ Meat‚ Eggs,Meat,Poultry",4,d,16,f,3.0,"69% Putenfleisch, Hähnchenfett mit Haut, Wasser, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Konservierungsstoff Natriumnitrit, Gewürze, Stabilisatoren (Natriumcitrat, Diphosphate), Dextrose, Zucker, Gewürzextrakte,  Antioxidationsmittel (Ascorbinsäure, Natriumascorbat)"
Marmelade - Preiselbeeren,"Sugary snacks,Sweets",3,d,14,b,67.0,"60 % Wildpreiselbeeren, Zucker"
Merlot Traube,"Beverages,Unsweetened beverages",1,e,10,c,48.0,100% Traubensaft
Körner sandwich,"Cereals and potatoes,Bread",4,c,5,b,72.0,"4,8%, Leinsamen 4,8 %, Roggenvollkornmehl, Haferflocken, Hefe, Zucker, Speisesalz, Rapsöl, Zuckerrübensirup, geröstetes Weizenmalzmehl, Weizengluten, Säuerungsmittel (Citronensäure, Natriumacetate), Lupinenmehl, Emulgator Natriumstearoyl-2-lactylat"
Pasta Sauce Arrabbiata,"Fats and sauces,Dressings and sauces",3,b,1,a-plus,105.0,"79 % Tomaten, 12 % Tomatenmark, Wasser, Meersalz, Olivenöl, 0,2 % Knoblauch , Paprika, Rohrohrzucker, 0,05 % Chili, Zitronensaftkonzentrat."
REWE Milder Apfelsaft,"Beverages,Unsweetened beverages",1,c,5,b,60.0,100% Apfelsaft aus Apfelsaftkonzentrat
Belle Blanche Ziegenkäse mild,"Milk and dairy products,Cheese",3,d,14,f,13.0,"100% pasteurisierte _Ziegenmilch_, Salz, Säuerungskulturen, vegetarisches Lab, Konservierungsstoff E1105 (aus _Ei_)"
Oberland Räucherschmelzkäse Natur,"Milk and dairy products,Cheese",4,e,21,c,59.0,"71% Käse, Wasser, Butter, Kartoffelstärke, Sussmolkepulver, Schmelzsalze: E339, E452, Salz, Rauch, Rauchextrakt"
Hähnchen Grillschenkel,"Fish‚ Meat‚ Eggs,Meat,Poultry",4,c,4,e,22.0,"92 % Hähnchenschenkel, Trinkwasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), getrockneter Glukosesirup, Gewürze, Maltodextrin, Maismehl, Säureregulator: Trinatriumcitrat, Zwiebelpulver, Gewürzextrakte"
Milder Genuss Apfel,"Beverages,Unsweetened beverages",1,c,5,c,50.0,100% Apfelsaft aus Apfelsaftkonzentrat
Chicken Nuggets gold-gelb paniert,"Fish‚ Meat‚ Eggs,Meat,Poultry",4,b,1,d,38.0,"64 % Hähnchenbrustfilet, 28 % Panade (Weizenmehl, Wasser, Weizenstärke, Gewürze, Speisesalz, Hefe, Glukosesirup, Sonnenblumenöl, Gewürzextrakt), Rapsöl, Wasser, Glukosesirup, Speisesalz, Gewürze."
Käse Kuchen mit Speißequark,"Sugary snacks,Biscuits and cakes",4,e,21,c,46.0,"41 % Speisequark Dreiviertelfettstufe, Zucker, Eier, Weizenmehl, Palmfett, Glukose-Fruktose-Sirup, Buttermilch, Frischkäse, Weizenstärke, Reismehl, Feuchthaltemittel Glycerin, Kartoffelstärke, Frischkäsepulver, Vollmilchpulver, Süßmolkenpulver, Sonnenblumenöl, Speisesalz, Emulgator Mono - und Diglyceride von Speisefettsäuren, Säureregulator Natriumacetate, natürliches Aroma."
Pesto tonno,"Fats and sauces,Dressings and sauces",3,d,15,d,38.0,"51% vegetables in variable proportions (carrots, cucumbers, turnip, celery root, bell pepper, fennel, artichoke, cauliflower)*, olive oil sunflower, 15% skipjack tuna (Katsuwonus pelamis), double concentrated tomato paste, salt, sugar, olive oil, wine vinegar*, anchovy paste [anchovy (Engraulis encrasicolus), sunflower oil, salt], garlic* oregano, acidifiers (lactic acid, citric acid). *(contains sulfites). May contain traces of nuts, milk and eggs."
Criss Cross Pommes,"Cereals and potatoes,Potatoes",4,c,5,a,81.0,"80 % Kartoffeln, 9 % Sonnenblumenöl, Weizenmehl, Kartoffelstärke, Maisstärke, Gewürze (Chili, Paprika, Cayenne-Pfeffer, Kreuzkümmel, schwarzer Pfeffer, Kurkuma), Reismehl, Knoblauchpulver, Zwiebelpulver, Speisesalz, Meersalz, Dextrose, Gewürzextrakte (Paprika, schwarzer Pfeffer)."
Mayonnaise,"Fats and sauces,Dressings and sauces",4,d,17,d,37.0,"80% Rapsöl, Wasser, _Eigelb_, Zucker, Branntweinessig, _Senfsaat_, Speisesalz, Gewürz, natürliches Aroma."
Delikatess Mayonnaise,"Fats and sauces,Dressings and sauces",3,d,17,c,50.0,"80% Rapsöl, _EIGELB_, Branntweinessig, Wasser, Zucker, Salz, _SENFSAAT_, Würze"
Tomatenketchup,"Fats and sauces,Dressings and sauces",4,c,10,a,87.0,"63% Tomatenmark*, Wasser, Zucker, Branntweinessig, modifizierte Maisstärke, Salz, Gewürze. (*entspricht 195g Tomaten/100ml Tomatenketchup)"
Vegetarische Grillwürste aus Käse,,3,e,19,a,76.0,"72% Schnittkäse 45% Fett i. Tr. aus _Kuhmilch_, _Rahm_, Trinkwasser, __Hühnerei-Eiweißpulver_ (hergestellt aus Eiern aus Bodenhaltung), Stärke"
"Vegatrische Grillwürste, Paprika Chili",,3,e,19,b,71.0,"67% Schnittkäse 45% Fett i. Tr. aus _Kuhmilch_, _Rahm_, Trinkwasser, _Hühner-Eiweißpulver_ (hergestellt aus Eiern aus Bodenhaltung), Stärke, 0,64% Paprika, 0,09% Tomatenpulver, 0,07% Chili, 0,05% Paprikaextrakt"
Tomaten Ketchup Curry 36,"Fats and sauces,Dressings and sauces",4,b,2,a,79.0,"87 % Tomatenmark, Zucker, Branntweinessig, Modifizierte Stärke, Speisesalz, Senf, Gewürze, Süßungsmittel: Saccharin-Natrium."
Tomaten Ketchup,"Fats and sauces,Dressings and sauces",4,c,7,a,85.0,"84% Tomatenmark, Zucker, modifizierte Maisstärke, Branntweinessig, Salz, Gewürze"
Tomaten Ketchup,"Fats and sauces,Dressings and sauces",4,c,7,b,74.0,"84% Tomatenmark, Zucker, modifizierte Maisstärke, Branntweinessig, Salz, Gewürze, Konservierungsstoffe (Natriumbenzoat, Kaliumsorbat)."
Tomatenketchup,"Fats and sauces,Dressings and sauces",4,c,8,a,87.0,"84% Tomatenmark, Branntweinessig, Salz, modi - fizierte Maisstärke, Inulin, Gewürze, Verdickungsmittel (Xanthan), Säuerungsmittel (Citronensäure), Süßungsmittel (Acesulfam K, Saccharin)."
Sirop d'agave du Mexique,,1,d,18,d,44.0,100 % sirop d'agave concentré.
Crema cacahuete,"Sugary snacks,Sweets",1,c,8,d,40.0,100% cacahuete
Betteraves rouges entières épluchées,"Fruits and vegetables,Vegetables",1,a,-4,a,84.0,100% betterave rouge.
Muesli croustillant,"Cereals and potatoes,Breakfast cereals",4,d,15,c,52.0,"50 % flocons d'avoine complète, sucre de canne, préparation à base de riz (farine de riz, farine de blé, sucre, extrait de malt d'orge, sel), huile de palme, 7 % noix de pécan, 4,7 % farine de blé, sirop de glucose, 2% sirop d'érable, miel, colorant : caramel ordinaire; arôme naturel, cannelle."
L'onctueux et lit de framboise,"Milk and dairy products,Milk and yogurt",4,d,12,b,72.0,"73% crème fermentée (lait), 14% framboises, 10,8% sucre, amidon modifié de maïs, eau, denrées alimentaires à propriété colorante: concentré de carotte, concentré de betterave rouge, épaississant : pectines; correcteur d'acidité ; acide citrique."
Houmous,"Fats and sauces,Dressings and sauces",3,c,4,a,76.0,"48% pois chiches, huile de navette, eau, 12% pâte de SÉSAME, ail, sel, acidifiant (E330), conservateur (E200), poivre blanc."
Hummus tradicional,"Fats and sauces,Dressings and sauces",3,c,4,a,78.0,"58% garbanzos, aceite de nabina, 13 % pasta de sésamo, agua, zumo de limón, ajo, sal, acidulante: ácido cítrico, conservantes: benzoato de sodio/sorbato de potasio, especias."
